Order Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2015/5/16,Second Class,Joseph Airdo,Consumer,Phoenix,Arizona,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
2015/5/16,Second Class,Joseph Airdo,Consumer,Phoenix,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168
2015/5/16,Second Class,Joseph Airdo,Consumer,Phoenix,Arizona,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376
2013/9/22,Same Day,Daniel Lacy,Consumer,Oceanside,California,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196
2015/11/15,Standard Class,Lindsay Williams,Corporate,San Francisco,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
2014/9/2,First Class,Cynthia Voltz,Corporate,San Francisco,California,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
2012/9/22,Second Class,Maribeth Schnelling,Consumer,Boca Raton,Florida,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Paper,Xerox 212,12.96,2,0,6.2208
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0,91.968
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336
2015/4/10,First Class,Bryan Spruell,Home Office,New York City,New York,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0
2012/1/17,Second Class,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2,28.5984
2012/1/17,Second Class,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4,-31.05
2012/1/17,Second Class,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
2012/1/17,Second Class,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.072,3,0.2,10.1493
2015/10/6,Second Class,Phillina Ober,Home Office,New York City,New York,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.2186
2015/10/6,Second Class,Phillina Ober,Home Office,New York City,New York,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798
2015/1/8,First Class,Bart Watters,Corporate,Detroit,Michigan,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996
2014/5/31,First Class,Robert Waldorf,Consumer,Wilmington,North Carolina,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256
2013/12/9,First Class,Ken Brennan,Corporate,Columbus,Indiana,Office Supplies,Paper,Xerox 188,34.02,3,0,16.6698
2014/10/4,Standard Class,Emily Burns,Consumer,New York City,New York,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232
2015/9/30,Standard Class,Ann Steele,Home Office,Boynton Beach,Florida,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896
2015/9/30,Standard Class,Ann Steele,Home Office,Pasadena,Texas,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392
2015/9/30,Standard Class,Ann Steele,Home Office,Pasadena,Texas,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868
2013/3/10,Same Day,Toby Swindell,Consumer,Houston,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8,-1.8904
2015/5/22,Standard Class,John Grady,Corporate,Auburn,New York,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.807
2015/5/22,Standard Class,John Grady,Corporate,Auburn,New York,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0,5.2113
2013/3/29,Second Class,Sara Luxemburg,Home Office,Jacksonville,Florida,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785
2014/9/10,First Class,Troy Staebel,Consumer,New York City,New York,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,0.2,5.484
2014/8/27,First Class,Roland Fjeld,Consumer,San Jose,California,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0,4.9104
2014/8/27,First Class,Roland Fjeld,Consumer,San Jose,California,Office Supplies,Paper,Xerox 1979,154.9,5,0,69.705
2012/5/21,Standard Class,Mitch Willingham,Corporate,Virginia Beach,Virginia,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0,1276.4871
2012/5/21,Standard Class,Mitch Willingham,Corporate,Virginia Beach,Virginia,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0,173.0316
2013/10/28,Standard Class,Rob Dowd,Consumer,Henderson,Kentucky,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0,4.9082
2013/10/28,Standard Class,Rob Dowd,Consumer,Henderson,Kentucky,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901
2013/10/28,Standard Class,Rob Dowd,Consumer,Henderson,Kentucky,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0,9.158
2013/10/28,Standard Class,Rob Dowd,Consumer,Henderson,Kentucky,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129
2014/11/14,Standard Class,Frank Merwin,Home Office,Vancouver,Washington,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,0,11.4452
2013/7/31,Same Day,Rick Hansen,Consumer,New York City,New York,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0,762.1845
2013/7/31,Same Day,Rick Hansen,Consumer,New York City,New York,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752
2013/7/31,Same Day,Rick Hansen,Consumer,New York City,New York,Office Supplies,Paper,Xerox 212,19.44,3,0,9.3312
2013/8/27,Standard Class,Ryan Akin,Consumer,Murrieta,California,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0,92.0835
2013/11/13,Standard Class,Joe Kamberova,Consumer,Jacksonville,North Carolina,Office Supplies,Paper,Xerox 1910,115.296,3,0.2,40.3536
2013/11/6,First Class,Meg Tillman,Consumer,Scottsdale,Arizona,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478
2013/11/6,First Class,Meg Tillman,Consumer,Scottsdale,Arizona,Office Supplies,Binders,UniKeep View Case Binders,4.401,3,0.7,-3.5208
2015/8/2,First Class,Annie Thurman,Consumer,Chicago,Illinois,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999
2012/11/24,First Class,Vivek Gonzalez,Consumer,San Diego,California,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0,27.3096
2015/6/18,Second Class,Philip Fox,Consumer,Olympia,Washington,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0,46.575
2015/6/18,Second Class,Philip Fox,Consumer,Olympia,Washington,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687
2013/12/21,Second Class,John Stevenson,Consumer,Seattle,Washington,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0,356.0414
2013/12/21,Second Class,John Stevenson,Consumer,Seattle,Washington,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0,36.852
2013/9/17,Second Class,Meg O'Connel,Home Office,Los Angeles,California,Office Supplies,Paper,Xerox 216,32.4,5,0,15.552
2013/7/6,Standard Class,Kalyca Meade,Corporate,New York City,New York,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008
2013/7/6,Standard Class,Kalyca Meade,Corporate,New York City,New York,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0,63.8862
2013/7/6,Standard Class,Kalyca Meade,Corporate,New York City,New York,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0,2.499
2013/7/6,Standard Class,Kalyca Meade,Corporate,New York City,New York,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0,156.429
2013/6/16,Standard Class,Philip Brown,Consumer,Philadelphia,Pennsylvania,Office Supplies,Envelopes,Peel & Seel Envelopes,6.208,2,0.2,2.1728
2015/12/18,First Class,Hallie Redmond,Home Office,Los Angeles,California,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
2014/1/11,Second Class,Deanra Eno,Home Office,Springfield,Ohio,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432
2014/1/11,Second Class,Deanra Eno,Home Office,Springfield,Ohio,Office Supplies,Paper,Xerox 1935,63.312,3,0.2,20.5764
2014/1/11,Second Class,Deanra Eno,Home Office,Springfield,Ohio,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2,0.4,-9.8724
2012/7/11,Standard Class,Laura Armstrong,Corporate,Palembang,Sumatera Selatan,Furniture,Tables,Easy-staple paper,177.2,5,0,83.284
2012/7/11,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,Technology,Phones,Cisco SPA508G,197.97,3,0,57.4113
2012/7/11,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0,213.735
2012/7/11,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9,0,52.1262
2012/7/11,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,Office Supplies,Labels,Avery 514,14.4,5,0,7.056
2014/11/21,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3,0.2,5.1012
2014/11/21,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2,0.7,-1.9272
2014/11/21,First Class,Allen Goldenen,Consumer,Cincinnati,Ohio,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3,0.7,-10.5798
2013/6/13,First Class,Jennifer Jackson,Consumer,Los Angeles,California,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734
2015/11/21,First Class,Jennifer Halladay,Consumer,Burlington,North Carolina,Office Supplies,Art,Newell 336,23.968,7,0.2,2.6964
2015/11/21,First Class,Jennifer Halladay,Consumer,Burlington,North Carolina,Office Supplies,Art,Staples in misc. colors,28.728,3,0.2,1.7955
2014/9/7,Second Class,Mary O'Rourke,Consumer,New York City,New York,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151
2014/9/7,Second Class,Mary O'Rourke,Consumer,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,0.2,90.294
2015/7/10,First Class,Noel Staavos,Corporate,Chicago,Illinois,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,2.9835
2015/7/10,First Class,Noel Staavos,Corporate,Chicago,Illinois,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.464,9,0.8,-146.16
2015/10/13,Standard Class,Steve Nguyen,Home Office,Rockford,Illinois,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186
2014/3/9,Standard Class,Zuschuss Carroll,Consumer,Miami,Florida,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
2014/3/9,Standard Class,Zuschuss Carroll,Consumer,Miami,Florida,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
2012/5/27,Second Class,Lena Creighton,Consumer,San Francisco,California,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692
2012/5/27,Second Class,Lena Creighton,Consumer,San Francisco,California,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1,0,37.9962
2013/7/3,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812
2013/7/3,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2,0.2,2.436
2013/7/3,First Class,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9,0.2,56.5776
2013/4/4,Standard Class,Nicole Fjeld,Home Office,New York City,New York,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0,4.3524
2013/4/4,Standard Class,Nicole Fjeld,Home Office,New York City,New York,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2,0,22.764
2013/4/4,Standard Class,Nicole Fjeld,Home Office,New York City,New York,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344,3,0.2,27.7911
2013/4/4,Standard Class,Nicole Fjeld,Home Office,New York City,New York,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088,4,0.2,3.2944
2015/12/11,Standard Class,Ben Peterman,Corporate,San Diego,California,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
2015/12/11,Standard Class,Ben Peterman,Corporate,San Diego,California,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,0.2,22.9488
2014/11/25,Standard Class,Matthew Grinstein,Home Office,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,3,0.2,1.6008
2013/3/23,Standard Class,Julia Dunbar,Consumer,Houston,Texas,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,7,0.2,-2.2134
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Office Supplies,Art,Crayola Colored Pencils,7.872,3,0.2,1.2792
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Technology,Phones,Plantronics 81402,118.782,3,0.4,-27.7158
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1,0.2,0.2353
2013/4/16,Standard Class,Theresa Swint,Corporate,Toledo,Ohio,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,0.7,-46.225
2014/10/2,First Class,Brian DeCherney,Consumer,San Francisco,California,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
2015/9/29,Second Class,Charles McCrossin,Consumer,Brownsville,Texas,Office Supplies,Fasteners,Staple remover,1.744,1,0.2,-0.3488
2013/7/25,Standard Class,Ross Baird,Home Office,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4,0.7,-18.4624
2013/11/20,Standard Class,Skye Norling,Home Office,Los Angeles,California,Office Supplies,Art,Newell 333,19.46,7,0,5.0596
2015/11/15,Standard Class,Frank Olsen,Consumer,New York City,New York,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,3.024
2014/11/13,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5,0.7,-4.598
2014/11/13,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,Office Supplies,Binders,Round Ring Binders,4.368,7,0.7,-3.3488
2014/11/13,Standard Class,Maurice Satty,Consumer,Mesa,Arizona,Technology,Accessories,Micropad Numeric Keypads,31.984,2,0.2,1.999
2014/9/30,First Class,Chad Cunningham,Home Office,Columbus,Indiana,Office Supplies,Art,Newell 328,40.88,7,0,10.6288
2015/9/24,Second Class,Don Weiss,Consumer,Seattle,Washington,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.5888
2015/9/24,Second Class,Don Weiss,Consumer,Seattle,Washington,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
2015/9/24,Second Class,Don Weiss,Consumer,Seattle,Washington,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322
2013/11/29,Standard Class,Bill Tyler,Corporate,Detroit,Michigan,Furniture,Chairs,Easy-staple paper,19.92,4,0,9.3624
2013/11/29,Standard Class,Bill Tyler,Corporate,Detroit,Michigan,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0,121.7601
2014/3/2,Standard Class,Karen Daniels,Consumer,Yonkers,New York,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208
2014/3/2,Standard Class,Karen Daniels,Consumer,Yonkers,New York,Technology,Machines,Easy-staple paper,26.38,1,0,12.1348
2014/3/2,Standard Class,Karen Daniels,Consumer,Yonkers,New York,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.2468
2014/3/2,Standard Class,Karen Daniels,Consumer,Yonkers,New York,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,0,2400.9657
2014/8/16,Second Class,Craig Yedwab,Corporate,Oakland,California,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3,0.2,7.1976
2014/8/16,Second Class,Craig Yedwab,Corporate,Oakland,California,Office Supplies,Labels,Avery 488,3.15,1,0,1.512
2015/6/5,Standard Class,Lindsay Williams,Corporate,Monroe,North Carolina,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
2015/6/5,Standard Class,Lindsay Williams,Corporate,Monroe,North Carolina,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2,0.2,25.1944
2013/12/6,Standard Class,Naresj Patel,Consumer,San Diego,California,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,0,33.642
2013/12/6,Standard Class,Naresj Patel,Consumer,San Diego,California,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786
2015/1/22,Standard Class,Penelope Sewall,Home Office,Charlotte,North Carolina,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682
2015/1/22,Standard Class,Penelope Sewall,Home Office,Charlotte,North Carolina,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784,7,0.7,-28.6272
2012/6/25,First Class,Noel Staavos,Corporate,Los Angeles,California,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196
2014/6/15,First Class,Paul Van Hugh,Home Office,San Francisco,California,Office Supplies,Art,Newell 326,7.04,4,0,2.0416
2014/6/15,First Class,Paul Van Hugh,Home Office,San Francisco,California,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0,4.1031
2014/6/15,First Class,Paul Van Hugh,Home Office,San Francisco,California,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,1,0,9.6657
2014/6/15,First Class,Paul Van Hugh,Home Office,San Francisco,California,Office Supplies,Art,Newell 346,8.64,3,0,2.5056
2015/4/22,Standard Class,Resi Pölking,Consumer,Houston,Texas,Office Supplies,Binders,Avery Non-Stick Binders,2.694,3,0.8,-4.7145
2015/4/22,Standard Class,Resi Pölking,Consumer,Houston,Texas,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878
2014/10/22,Standard Class,Neoma Murray,Consumer,Riverside,California,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0,11.2308
